"default_profile","default_profile_image","tweets_like_by_user","followers_count","geo_enabled","verified","account_age_days","account_type","has_description","has_lang","has_background_image_url"
"TRUE","FALSE",7488,99,"FALSE","FALSE",4068,"human","TRUE","FALSE","TRUE"
"FALSE","FALSE",21827,1051,"TRUE","FALSE",2853,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",1186,39,"TRUE","FALSE",3957,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",172,95893,"TRUE","FALSE",2802,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",12491,174,"FALSE","FALSE",1830,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",984,99,"FALSE","FALSE",3414,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",800,55,"FALSE","FALSE",2996,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",8151,360,"TRUE","FALSE",2330,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",3896,277,"TRUE","FALSE",3259,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",1335,35,"FALSE","FALSE",2895,"human","FALSE","FALSE","TRUE"
"FALSE","FALSE",153,1235014,"FALSE","TRUE",3491,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",160,11,"FALSE","FALSE",3694,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",972,785704,"TRUE","TRUE",3463,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",6246,391,"FALSE","FALSE",771,"human","TRUE","TRUE","FALSE"
"FALSE","FALSE",4,471,"FALSE","FALSE",1158,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",30064,2658966,"TRUE","TRUE",4498,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",11482,1306258,"TRUE","FALSE",4033,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",4287,427,"TRUE","FALSE",2901,"human","TRUE","TRUE","TRUE"
"TRUE","TRUE",15,0,"FALSE","FALSE",2883,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",54323,16153,"TRUE","TRUE",3494,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",196,417,"FALSE","FALSE",2717,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",3204,209403,"TRUE","TRUE",4172,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",22478,3917,"TRUE","TRUE",4319,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",2364,403448,"FALSE","TRUE",3730,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",27566,43860,"TRUE","FALSE",1410,"human","TRUE","TRUE","FALSE"
"TRUE","FALSE",1747,14,"FALSE","FALSE",1751,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",747,70,"FALSE","FALSE",2681,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",6,150,"TRUE","FALSE",3961,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",1034,33,"FALSE","FALSE",3394,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",8752,322,"TRUE","FALSE",2754,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",2302,15,"FALSE","FALSE",1880,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",2238,1482,"TRUE","FALSE",3176,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",670,374,"FALSE","FALSE",2042,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",11125,150,"TRUE","FALSE",972,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",8777,127456,"FALSE","FALSE",3147,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",11302,942,"TRUE","FALSE",3207,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",1457,151,"TRUE","FALSE",3238,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",35229,11474,"TRUE","TRUE",3978,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",16068,553,"FALSE","FALSE",1572,"human","TRUE","TRUE","FALSE"
"TRUE","FALSE",0,19,"FALSE","FALSE",1036,"bot","TRUE","TRUE","FALSE"
"FALSE","FALSE",7805,210,"FALSE","FALSE",4179,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",189,922,"TRUE","FALSE",4368,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",5675,138,"TRUE","FALSE",2890,"human","FALSE","FALSE","TRUE"
"FALSE","FALSE",86168,1425,"TRUE","FALSE",2569,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",3204,347,"TRUE","FALSE",4204,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",20437,9679,"TRUE","FALSE",4020,"human","TRUE","FALSE","TRUE"
"FALSE","FALSE",7097,1955,"TRUE","FALSE",2043,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",700,3,"FALSE","FALSE",4145,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",633,3535,"FALSE","FALSE",2552,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",0,17,"FALSE","FALSE",1211,"bot","TRUE","TRUE","FALSE"
"FALSE","FALSE",4150,6608,"FALSE","FALSE",3335,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",80590,647,"FALSE","FALSE",1272,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",2324,65,"TRUE","FALSE",3675,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",0,59,"FALSE","FALSE",1884,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",13,373,"TRUE","FALSE",3244,"human","TRUE","TRUE","TRUE"
"TRUE","TRUE",2191,0,"FALSE","FALSE",2875,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",1367,2694,"TRUE","FALSE",2614,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",8154,316,"TRUE","FALSE",3209,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",23313,186,"FALSE","FALSE",2031,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",2277,28,"FALSE","FALSE",3007,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",674,13,"FALSE","FALSE",3731,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",9468,423,"FALSE","FALSE",1224,"human","TRUE","TRUE","FALSE"
"TRUE","FALSE",116,5,"TRUE","FALSE",3378,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",1994,21,"TRUE","FALSE",3264,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",4156,118,"FALSE","FALSE",2368,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",12992,100,"TRUE","FALSE",2778,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",22148,266,"TRUE","FALSE",1108,"human","TRUE","TRUE","FALSE"
"FALSE","FALSE",17859,347,"TRUE","FALSE",3687,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",15,540308,"TRUE","FALSE",4111,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",1451,8,"FALSE","FALSE",3831,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",333,141,"FALSE","FALSE",651,"human","TRUE","TRUE","FALSE"
"TRUE","FALSE",5333,168,"TRUE","FALSE",1275,"human","FALSE","FALSE","FALSE"
"FALSE","FALSE",18539,149562,"TRUE","TRUE",4478,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",6567,125765,"FALSE","TRUE",3752,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",3320,135,"TRUE","FALSE",2286,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",1418,534,"FALSE","FALSE",2976,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",29287,261282,"FALSE","TRUE",4429,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",13666,1196,"TRUE","FALSE",4147,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",7387,961783,"FALSE","TRUE",3785,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",46,281350,"TRUE","FALSE",3719,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",10,39,"TRUE","FALSE",3062,"human","FALSE","FALSE","TRUE"
"FALSE","FALSE",6269,1425339,"TRUE","TRUE",4177,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",703,108,"FALSE","FALSE",4429,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",2204,168,"TRUE","FALSE",2996,"human","FALSE","FALSE","TRUE"
"FALSE","FALSE",18,1865884,"TRUE","TRUE",4109,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",2551,34,"TRUE","FALSE",3146,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",987,66678,"TRUE","FALSE",3368,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",2239,26,"FALSE","FALSE",3235,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",107,1,"FALSE","FALSE",1105,"human","TRUE","TRUE","FALSE"
"FALSE","FALSE",2581,332079,"TRUE","TRUE",4841,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",1943,1489,"FALSE","FALSE",4211,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",6885,97,"TRUE","FALSE",1487,"human","TRUE","TRUE","FALSE"
"FALSE","FALSE",4395,10,"FALSE","FALSE",1403,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",1192,2,"FALSE","FALSE",2900,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",575,19,"FALSE","FALSE",3243,"human","FALSE","FALSE","TRUE"
"TRUE","FALSE",120,4,"TRUE","FALSE",2714,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",10,1040,"TRUE","FALSE",2779,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",63,135885,"FALSE","TRUE",3624,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",56,6,"TRUE","FALSE",2168,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",2225,194,"FALSE","FALSE",2687,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",824,1472497,"FALSE","TRUE",4228,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",19659,1185,"TRUE","FALSE",2453,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",16829,625,"TRUE","FALSE",3923,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",17,119,"TRUE","FALSE",3918,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",461,21,"FALSE","FALSE",3162,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",5925,1618851,"TRUE","TRUE",3524,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",590,868,"FALSE","FALSE",4409,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",468,591883,"FALSE","FALSE",3689,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",15975,97,"TRUE","FALSE",3088,"human","FALSE","FALSE","TRUE"
"FALSE","FALSE",2058,54826,"TRUE","TRUE",3578,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",287,155,"FALSE","FALSE",3219,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",4231,673,"TRUE","FALSE",1306,"human","FALSE","FALSE","FALSE"
"TRUE","FALSE",7474,126,"TRUE","FALSE",1341,"human","TRUE","TRUE","FALSE"
"TRUE","FALSE",43955,252188,"FALSE","FALSE",1298,"human","TRUE","TRUE","FALSE"
"TRUE","FALSE",8256,412,"FALSE","FALSE",1301,"human","FALSE","FALSE","FALSE"
"TRUE","FALSE",40,25,"FALSE","FALSE",1272,"bot","TRUE","TRUE","FALSE"
"TRUE","FALSE",1873,3241227,"TRUE","TRUE",1549,"human","TRUE","TRUE","FALSE"
"TRUE","FALSE",15856,324,"FALSE","FALSE",1486,"human","TRUE","TRUE","FALSE"
"FALSE","FALSE",0,24,"FALSE","FALSE",1519,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",2491,234,"FALSE","FALSE",1337,"human","FALSE","FALSE","FALSE"
"TRUE","FALSE",37,23,"FALSE","FALSE",1280,"bot","TRUE","TRUE","FALSE"
"FALSE","FALSE",110247,20,"FALSE","FALSE",1369,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",5574,110,"FALSE","FALSE",1289,"human","TRUE","TRUE","FALSE"
"FALSE","FALSE",10423,237,"TRUE","FALSE",1343,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",42,33,"FALSE","FALSE",1288,"bot","TRUE","TRUE","FALSE"
"TRUE","FALSE",213,0,"FALSE","FALSE",1297,"human","TRUE","TRUE","FALSE"
"TRUE","FALSE",2330,22,"FALSE","FALSE",1943,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",48739,89606,"TRUE","TRUE",4165,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",0,149310,"TRUE","FALSE",4124,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",28,0,"FALSE","FALSE",1270,"bot","TRUE","TRUE","FALSE"
"FALSE","FALSE",1,17,"TRUE","FALSE",4078,"human","FALSE","FALSE","TRUE"
"FALSE","FALSE",60,169343,"FALSE","FALSE",4157,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",24,20,"FALSE","FALSE",3384,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",16888,396,"TRUE","FALSE",3238,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",2272,36,"FALSE","FALSE",3052,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",23066,3137744,"TRUE","TRUE",4125,"human","FALSE","FALSE","TRUE"
"FALSE","FALSE",5064,483872,"TRUE","TRUE",4075,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",415,92,"TRUE","FALSE",2980,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",5837,242350,"TRUE","TRUE",3506,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",29310,2765129,"FALSE","TRUE",4186,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",21,93,"FALSE","FALSE",3209,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",10085,184,"TRUE","FALSE",2013,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",72419,176293,"FALSE","TRUE",3119,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",2978,1736146,"FALSE","TRUE",3932,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",2083,1,"FALSE","FALSE",3405,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",52,90,"TRUE","FALSE",2999,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",1397,5,"TRUE","FALSE",3775,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",415,806,"TRUE","FALSE",2664,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",5645,225,"FALSE","FALSE",3212,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",519,23,"FALSE","FALSE",2079,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",23111,574880,"TRUE","TRUE",3537,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",5,151,"FALSE","FALSE",1767,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",783,239914,"TRUE","FALSE",3955,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",163,20385,"FALSE","TRUE",4106,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",1291,4,"FALSE","FALSE",1668,"bot","TRUE","TRUE","FALSE"
"TRUE","TRUE",84,2,"TRUE","FALSE",3155,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",2616,6216,"TRUE","FALSE",4046,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",3856,7257,"TRUE","FALSE",4273,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",1172,5,"FALSE","FALSE",3343,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",3944,45,"FALSE","FALSE",1103,"human","TRUE","TRUE","FALSE"
"FALSE","FALSE",6211,771743,"TRUE","TRUE",4111,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",4009,2059,"FALSE","FALSE",2628,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",34,34,"FALSE","FALSE",1219,"bot","FALSE","FALSE","FALSE"
"TRUE","FALSE",2745,45,"TRUE","FALSE",3860,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",21,0,"FALSE","FALSE",1154,"bot","FALSE","FALSE","FALSE"
"FALSE","FALSE",382,6,"FALSE","FALSE",4038,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",1892,6,"FALSE","FALSE",2176,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",23,92,"FALSE","FALSE",1153,"bot","TRUE","TRUE","FALSE"
"TRUE","FALSE",11,1,"FALSE","FALSE",1218,"bot","TRUE","TRUE","FALSE"
"TRUE","FALSE",39,804529,"FALSE","TRUE",2797,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",193,6,"FALSE","FALSE",3491,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",27,8,"FALSE","FALSE",3043,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",419,603,"TRUE","FALSE",1446,"bot","TRUE","TRUE","FALSE"
"TRUE","FALSE",11,0,"FALSE","FALSE",1232,"bot","TRUE","TRUE","FALSE"
"TRUE","FALSE",1332,8,"FALSE","FALSE",1462,"bot","TRUE","TRUE","FALSE"
"TRUE","FALSE",7858,368,"TRUE","FALSE",2187,"human","FALSE","FALSE","TRUE"
"TRUE","FALSE",2192,0,"FALSE","FALSE",2875,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",2736,704510,"FALSE","FALSE",3080,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",161030,4238,"TRUE","TRUE",4223,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",3229,98,"FALSE","FALSE",2691,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",37631,8201651,"FALSE","TRUE",3146,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",5846,712,"FALSE","FALSE",2609,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",237,1956645,"FALSE","TRUE",3838,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",1429,6,"FALSE","FALSE",1412,"bot","FALSE","FALSE","FALSE"
"FALSE","FALSE",20796,637,"TRUE","FALSE",1509,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",39163,5299,"TRUE","FALSE",995,"human","TRUE","TRUE","FALSE"
"TRUE","FALSE",14,0,"FALSE","FALSE",1155,"bot","FALSE","FALSE","FALSE"
"TRUE","FALSE",0,87620,"FALSE","FALSE",3061,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",41,12,"FALSE","FALSE",3571,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",1781,9,"FALSE","FALSE",1828,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",336,30,"FALSE","FALSE",3440,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",35,127,"FALSE","FALSE",2646,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",924,1249,"TRUE","TRUE",2910,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",2312,45,"TRUE","FALSE",2774,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",3791,78,"FALSE","FALSE",4060,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",260,17,"FALSE","FALSE",3619,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",0,743,"FALSE","FALSE",3865,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",58641,2798945,"TRUE","TRUE",3774,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",31501,1722,"TRUE","FALSE",3982,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",120,1,"FALSE","FALSE",2956,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",14811,926,"TRUE","FALSE",2641,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",24165,239371,"FALSE","TRUE",2122,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",47689,421252,"TRUE","TRUE",4122,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",1072,35,"FALSE","FALSE",2085,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",168,284,"TRUE","FALSE",3926,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",1011,302,"TRUE","FALSE",3688,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",30,0,"FALSE","FALSE",1155,"bot","TRUE","TRUE","FALSE"
"FALSE","FALSE",2759,1260505,"TRUE","TRUE",4428,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",1328,5,"FALSE","FALSE",2173,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",16,1055800,"FALSE","FALSE",3644,"human","FALSE","FALSE","TRUE"
"TRUE","FALSE",5710,133,"TRUE","FALSE",3427,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",1214,4,"FALSE","FALSE",1893,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",90332,103106,"TRUE","FALSE",1297,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",208,8,"FALSE","FALSE",2349,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",568,475,"FALSE","FALSE",2062,"human","FALSE","FALSE","TRUE"
"FALSE","FALSE",1806,30,"FALSE","FALSE",3416,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",17,49,"FALSE","FALSE",3413,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",46988,435,"TRUE","FALSE",1318,"human","TRUE","TRUE","FALSE"
"FALSE","FALSE",2187,116133,"TRUE","TRUE",2690,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",29366,6608,"TRUE","TRUE",4190,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",12366,30,"TRUE","FALSE",2617,"human","FALSE","FALSE","TRUE"
"FALSE","FALSE",1568,36,"TRUE","FALSE",3732,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",659,16,"FALSE","FALSE",4093,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",581,10805964,"TRUE","TRUE",4164,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",3492,197,"TRUE","FALSE",3134,"human","FALSE","FALSE","TRUE"
"FALSE","FALSE",823,359,"TRUE","FALSE",2425,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",8995,294,"TRUE","FALSE",4136,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",14,37,"FALSE","FALSE",3040,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",1540,0,"FALSE","FALSE",2535,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",789,355,"TRUE","FALSE",3877,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",614,32,"FALSE","FALSE",3196,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",1378,343,"TRUE","FALSE",3962,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",136,0,"FALSE","FALSE",1118,"human","TRUE","TRUE","FALSE"
"FALSE","FALSE",11696,85434,"TRUE","TRUE",4172,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",47,4,"FALSE","FALSE",1230,"bot","TRUE","TRUE","FALSE"
"FALSE","FALSE",7796,1247,"TRUE","FALSE",4175,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",19,0,"FALSE","FALSE",1155,"bot","TRUE","TRUE","FALSE"
"TRUE","FALSE",8084,64,"TRUE","FALSE",3697,"human","FALSE","FALSE","TRUE"
"TRUE","FALSE",2038,54,"FALSE","FALSE",3345,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",2316,762,"FALSE","FALSE",1943,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",276,4969394,"FALSE","TRUE",3640,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",3163,111,"TRUE","FALSE",1427,"human","TRUE","TRUE","FALSE"
"TRUE","FALSE",1557,929,"TRUE","FALSE",1946,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",1751,564,"FALSE","FALSE",4175,"human","TRUE","TRUE","TRUE"
"FALSE","TRUE",237,10,"FALSE","FALSE",3349,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",13013,1135,"TRUE","FALSE",2245,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",44,1797173,"TRUE","TRUE",4075,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",3382,385,"FALSE","FALSE",3323,"human","FALSE","FALSE","TRUE"
"FALSE","FALSE",10904,686,"FALSE","FALSE",3224,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",0,1373,"FALSE","FALSE",2456,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",51709,10965,"TRUE","FALSE",4091,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",403,1369,"TRUE","FALSE",2022,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",2984,188,"FALSE","FALSE",2954,"human","FALSE","FALSE","TRUE"
"FALSE","FALSE",15642,7569,"TRUE","TRUE",4523,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",23389,667,"TRUE","FALSE",2354,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",454,2019944,"TRUE","TRUE",3879,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",235,602928,"TRUE","TRUE",4102,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",621,5,"TRUE","FALSE",3090,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",942,8021026,"FALSE","TRUE",4063,"human","FALSE","FALSE","TRUE"
"FALSE","FALSE",3369,124790,"TRUE","FALSE",3328,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",2038,250,"TRUE","FALSE",4052,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",6275,228,"TRUE","FALSE",3663,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",525,271075,"TRUE","TRUE",2675,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",1137,5,"FALSE","FALSE",2717,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",1,10,"FALSE","FALSE",3238,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",1065,57,"FALSE","FALSE",3487,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",14322,7772,"TRUE","TRUE",4098,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",63939,2104,"TRUE","FALSE",4011,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",523,5,"FALSE","FALSE",2283,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",1022,1,"FALSE","FALSE",2120,"human","FALSE","FALSE","TRUE"
"TRUE","FALSE",61950,662,"FALSE","FALSE",768,"human","TRUE","TRUE","FALSE"
"FALSE","FALSE",20943,394,"TRUE","FALSE",4218,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",103,355,"TRUE","FALSE",4861,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",311,3078,"TRUE","FALSE",4910,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",796,2651,"FALSE","FALSE",4064,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",18167,712,"TRUE","FALSE",2973,"human","FALSE","FALSE","TRUE"
"FALSE","FALSE",61817,138252,"TRUE","TRUE",3973,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",5,5,"FALSE","FALSE",1590,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",386,5881247,"FALSE","TRUE",3413,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",11,0,"FALSE","FALSE",1218,"bot","TRUE","TRUE","FALSE"
"TRUE","FALSE",118,10,"FALSE","FALSE",2905,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",3420,489,"FALSE","FALSE",3933,"human","TRUE","TRUE","TRUE"
